80,2012,11-07-2012,23:30,Corinthians,Botafogo RJ,1,3,A
81,2012,14-07-2012,22:30,Corinthians,Nautico,2,1,H
82,2012,14-07-2012,22:30,Figueirense,Atletico-MG,3,4,A
83,2012,15-07-2012,01:00,Ponte Preta,Coritiba,4,1,H
84,2012,15-07-2012,20:00,Bahia,Flamengo RJ,1,2,A
85,2012,15-07-2012,20:00,Botafogo RJ,Fluminense,1,1,D
86,2012,15-07-2012,20:00,Cruzeiro,Gremio,1,3,A
87,2012,15-07-2012,20:00,Internacional,Santos,0,0,D
88,2012,15-07-2012,22:30,Palmeiras,Sao Paulo,1,1,D
89,2012,15-07-2012,22:30,Sport Recife,Portuguesa,2,1,H
90,2012,15-07-2012,22:30,Vasco,Atletico GO,1,0,H
91,2012,18-07-2012,23:30,Gremio,Sport Recife,3,1,H
92,2012,18-07-2012,23:30,Santos,Botafogo RJ,0,0,D
93,2012,19-07-2012,00:30,Nautico,Ponte Preta,3,0,H
94,2012,19-07-2012,00:30,Portuguesa,Cruzeiro,0,2,A
95,2012,19-07-2012,01:50,Atletico-MG,Internacional,3,1,H
96,2012,19-07-2012,01:50,Flamengo RJ,Corinthians,0,3,A
97,2012,19-07-2012,01:50,Sao Paulo,Vasco,0,1,A
98,2012,20-07-2012,01:00,Atletico GO,Figueirense,3,2,H
99,2012,20-07-2012,01:00,Coritiba,Palmeiras,1,1,D
100,2012,20-07-2012,01:00,Fluminense,Bahia,4,0,H
101,2012,21-07-2012,22:30,Sport Recife,Atletico-MG,1,4,A
102,2012,21-07-2012,22:30,Vasco,Santos,2,0,H
103,2012,22-07-2012,01:00,Corinthians,Portuguesa,1,1,D
104,2012,22-07-2012,20:00,Cruzeiro,Flamengo RJ,1,0,H
105,2012,22-07-2012,20:00,Figueirense,Sao Paulo,0,2,A
106,2012,22-07-2012,20:00,Internacional,Atletico GO,4,1,H
107,2012,22-07-2012,20:00,Palmeiras,Nautico,3,0,H
108,2012,22-07-2012,22:30,Bahia,Coritiba,2,2,D
109,2012,22-07-2012,22:30,Botafogo RJ,Gremio,0,1,A
110,2012,22-07-2012,22:30,Ponte Preta,Fluminense,1,2,A
111,2012,25-07-2012,23:30,Figueirense,Internacional,0,1,A
112,2012,25-07-2012,23:30,Ponte Preta,Sport Recife,1,1,D
113,2012,26-07-2012,00:30,Nautico,Coritiba,3,4,A
114,2012,26-07-2012,00:30,Vasco,Botafogo RJ,1,0,H
115,2012,26-07-2012,01:50,Atletico GO,Sao Paulo,4,3,H
116,2012,26-07-2012,01:50,Corinthians,Cruzeiro,2,0,H
117,2012,26-07-2012,01:50,Gremio,Fluminense,1,0,H
118,2012,27-07-2012,01:00,Atletico-MG,Santos,2,0,H
119,2012,27-07-2012,01:00,Flamengo RJ,Portuguesa,0,0,D
120,2012,27-07-2012,01:00,Palmeiras,Bahia,0,2,A
121,2012,28-07-2012,22:30,Coritiba,Gremio,2,1,H
122,2012,28-07-2012,22:30,Internacional,Vasco,0,0,D
123,2012,29-07-2012,01:00,Botafogo RJ,Figueirense,1,0,H
124,2012,29-07-2012,20:00,Bahia,Corinthians,0,0,D
125,2012,29-07-2012,20:00,Fluminense,Atletico-MG,0,0,D
126,2012,29-07-2012,20:00,Sao Paulo,Flamengo RJ,4,1,H
127,2012,29-07-2012,20:00,Sport Recife,Atletico GO,0,0,D
128,2012,29-07-2012,22:30,Cruzeiro,Palmeiras,2,1,H
129,2012,29-07-2012,22:30,Portuguesa,Nautico,3,1,H
130,2012,29-07-2012,22:30,Santos,Ponte Preta,2,1,H
131,2012,04-08-2012,22:30,Atletico GO,Botafogo RJ,1,2,A
132,2012,04-08-2012,22:30,Palmeiras,Internacional,0,1,A
133,2012,05-08-2012,01:00,Portuguesa,Figueirense,2,0,H
134,2012,05-08-2012,20:00,Coritiba,Fluminense,0,2,A
135,2012,05-08-2012,20:00,Gremio,Bahia,3,1,H
136,2012,05-08-2012,20:00,Sao Paulo,Sport Recife,1,0,H
137,2012,05-08-2012,20:00,Vasco,Corinthians,0,0,D
138,2012,05-08-2012,22:30,Cruzeiro,Ponte Preta,1,2,A
139,2012,05-08-2012,22:30,Nautico,Santos,3,0,H
140,2012,08-08-2012,23:30,Internacional,Nautico,0,0,D
141,2012,08-08-2012,23:30,Sport Recife,Vasco,0,2,A
142,2012,09-08-2012,00:30,Bahia,Portuguesa,0,0,D
143,2012,09-08-2012,00:30,Corinthians,Atletico GO,1,1,D
144,2012,09-08-2012,01:50,Botafogo RJ,Palmeiras,1,2,A
145,2012,09-08-2012,01:50,Figueirense,Flamengo RJ,0,2,A
146,2012,09-08-2012,01:50,Santos,Cruzeiro,4,2,H
147,2012,10-08-2012,01:00,Atletico-MG,Coritiba,1,0,H
148,2012,10-08-2012,01:00,Fluminense,Sao Paulo,2,1,H
149,2012,10-08-2012,01:00,Ponte Preta,Gremio,0,0,D
150,2012,11-08-2012,22:30,Bahia,Cruzeiro,0,1,A
151,2012,11-08-2012,22:30,Santos,Atletico GO,2,2,D
152,2012,11-08-2012,22:30,Sport Recife,Figueirense,0,1,A
153,2012,12-08-2012,01:00,Flamengo RJ,Nautico,2,0,H
154,2012,12-08-2012,20:00,Atletico-MG,Vasco,1,0,H
155,2012,12-08-2012,20:00,Coritiba,Corinthians,1,2,A
156,2012,12-08-2012,20:00,Internacional,Ponte Preta,2,1,H
157,2012,12-08-2012,20:00,Sao Paulo,Gremio,1,2,A
158,2012,12-08-2012,22:30,Fluminense,Palmeiras,1,0,H
159,2012,12-08-2012,22:30,Portuguesa,Botafogo RJ,1,1,D
160,2012,15-08-2012,23:30,Cruzeiro,Fluminense,1,1,D
161,2012,15-08-2012,23:30,Gremio,Portuguesa,1,2,A
162,2012,16-08-2012,00:30,Atletico GO,Atletico-MG,1,1,D
163,2012,16-08-2012,00:30,Ponte Preta,Bahia,0,2,A
164,2012,16-08-2012,01:50,Botafogo RJ,Sport Recife,2,0,H
165,2012,16-08-2012,01:50,Nautico,Sao Paulo,3,0,H
166,2012,16-08-2012,01:50,Palmeiras,Flamengo RJ,1,0,H
167,2012,17-08-2012,01:00,Corinthians,Internacional,1,0,H
168,2012,17-08-2012,01:00,Figueirense,Santos,1,3,A
169,2012,17-08-2012,01:00,Vasco,Coritiba,2,2,D
170,2012,18-08-2012,22:30,Fluminense,Sport Recife,1,0,H
171,2012,18-08-2012,22:30,Nautico,Bahia,1,0,H
172,2012,19-08-2012,01:00,Sao Paulo,Ponte Preta,3,0,H
173,2012,19-08-2012,20:00,Atletico-MG,Botafogo RJ,3,2,H
174,2012,19-08-2012,20:00,Coritiba,Cruzeiro,4,0,H
175,2012,19-08-2012,20:00,Gremio,Figueirense,4,0,H
176,2012,19-08-2012,20:00,Santos,Corinthians,3,2,H
177,2012,19-08-2012,22:30,Atletico GO,Palmeiras,2,1,H
178,2012,19-08-2012,22:30,Flamengo RJ,Vasco,1,0,H
179,2012,19-08-2012,22:30,Portuguesa,Internacional,1,1,D
180,2012,25-08-2012,22:30,Palmeiras,Santos,1,2,A
181,2012,25-08-2012,22:30,Vasco,Fluminense,1,2,A
182,2012,26-08-2012,01:00,Ponte Preta,Portuguesa,2,1,H
183,2012,26-08-2012,20:00,Botafogo RJ,Flamengo RJ,0,0,D
184,2012,26-08-2012,20:00,Corinthians,Sao Paulo,1,2,A
185,2012,26-08-2012,20:00,Figueirense,Coritiba,3,1,H
186,2012,26-08-2012,20:00,Internacional,Gremio,0,1,A
187,2012,26-08-2012,22:30,Bahia,Atletico GO,1,1,D
188,2012,26-08-2012,22:30,Cruzeiro,Atletico-MG,2,2,D
189,2012,26-08-2012,22:30,Sport Recife,Nautico,0,0,D
190,2012,29-08-2012,23:30,Coritiba,Internacional,1,0,H
191,2012,29-08-2012,23:30,Santos,Bahia,1,3,A
192,2012,30-08-2012,00:30,Atletico-MG,Ponte Preta,2,2,D
193,2012,30-08-2012,00:30,Nautico,Figueirense,3,2,H
194,2012,30-08-2012,00:30,Portuguesa,Palmeiras,3,0,H
195,2012,30-08-2012,02:00,Atletico GO,Cruzeiro,0,2,A
196,2012,30-08-2012,02:00,Fluminense,Corinthians,1,1,D
197,2012,30-08-2012,02:00,Gremio,Vasco,2,0,H
198,2012,31-08-2012,01:00,Flamengo RJ,Sport Recife,1,1,D
199,2012,31-08-2012,01:00,Sao Paulo,Botafogo RJ,4,0,H
200,2012,01-09-2012,22:30,Figueirense,Fluminense,2,2,D
201,2012,01-09-2012,22:30,Palmeiras,Gremio,0,0,D
202,2012,02-09-2012,01:00,Vasco,Portuguesa,2,0,H
203,2012,02-09-2012,20:00,Bahia,Sao Paulo,1,0,H
204,2012,02-09-2012,20:00,Corinthians,Atletico-MG,1,0,H
205,2012,02-09-2012,20:00,Internacional,Flamengo RJ,4,1,H
206,2012,02-09-2012,20:00,Sport Recife,Santos,2,1,H
207,2012,02-09-2012,22:30,Botafogo RJ,Coritiba,2,0,H
208,2012,02-09-2012,22:30,Cruzeiro,Nautico,3,0,H
209,2012,02-09-2012,22:30,Ponte Preta,Atletico GO,3,1,H
210,2012,05-09-2012,23:30,Bahia,Atletico-MG,0,0,D
211,2012,05-09-2012,23:30,Flamengo RJ,Ponte Preta,0,1,A
212,2012,05-09-2012,23:30,Nautico,Vasco,1,1,D
213,2012,05-09-2012,23:30,Portuguesa,Coritiba,3,0,H
214,2012,06-09-2012,00:30,Gremio,Atletico GO,2,1,H
215,2012,06-09-2012,02:00,Cruzeiro,Botafogo RJ,1,3,A
216,2012,06-09-2012,02:00,Figueirense,Corinthians,1,0,H
217,2012,06-09-2012,02:00,Sao Paulo,Internacional,1,1,D
218,2012,07-09-2012,01:00,Fluminense,Santos,3,1,H
219,2012,07-09-2012,01:00,Palmeiras,Sport Recife,3,1,H
220,2012,08-09-2012,22:30,Coritiba,Flamengo RJ,3,0,H
221,2012,08-09-2012,22:30,Ponte Preta,Figueirense,2,2,D
222,2012,09-09-2012,01:00,Corinthians,Gremio,3,1,H
223,2012,09-09-2012,20:00,Botafogo RJ,Nautico,3,1,H
224,2012,09-09-2012,20:00,Internacional,Fluminense,0,1,A
225,2012,09-09-2012,20:00,Santos,Sao Paulo,0,0,D
226,2012,09-09-2012,22:30,Atletico GO,Portuguesa,1,1,D
227,2012,09-09-2012,22:30,Atletico-MG,Palmeiras,3,0,H
228,2012,09-09-2012,22:30,Sport Recife,Cruzeiro,2,1,H
229,2012,09-09-2012,22:30,Vasco,Bahia,0,4,A
230,2012,12-09-2012,23:30,Corinthians,Ponte Preta,1,1,D
231,2012,12-09-2012,23:30,Figueirense,Cruzeiro,2,0,H
232,2012,12-09-2012,23:30,Portuguesa,Fluminense,0,2,A
233,2012,13-09-2012,00:30,Atletico GO,Coritiba,1,2,A
234,2012,13-09-2012,00:30,Sport Recife,Bahia,1,1,D
235,2012,13-09-2012,02:00,Atletico-MG,Sao Paulo,1,0,H
236,2012,13-09-2012,02:00,Santos,Flamengo RJ,2,0,H
237,2012,13-09-2012,02:00,Vasco,Palmeiras,3,1,H
238,2012,14-09-2012,01:00,Botafogo RJ,Internacional,1,1,D
239,2012,14-09-2012,01:00,Gremio,Nautico,2,0,H
240,2012,15-09-2012,22:30,Sao Paulo,Portuguesa,3,1,H
241,2012,15-09-2012,22:50,Fluminense,Atletico GO,1,2,A
242,2012,16-09-2012,20:00,Bahia,Figueirense,2,1,H
